split,duration,era,key_0,key_1,key_2,key_3,key_4,key_5,key_6,key_7,key_8,key_9,key_10,key_11,key_12,key_13,key_14,key_15,key_16,key_17,key_18,key_19,key_20,key_21,key_22,key_23,key_24,key_25,key_26,key_27,key_28,key_29,key_30,key_31,key_32,key_33,key_34,key_35,key_36,key_37,key_38,key_39,key_40,key_41,key_42,key_43,key_44,key_45,key_46,key_47,key_48,key_49,key_50,key_51,key_52,key_53,key_54,key_55,key_56,key_57,key_58,key_59,key_60,key_61,key_62,key_63,key_64,key_65,key_66,key_67,key_68,key_69,key_70,key_71,key_72,key_73,key_74,key_75,key_76,key_77,key_78,key_79,key_80,key_81,key_82,key_83,key_84,key_85,key_86,key_87,pitch_range,tempo,avg_note_duration,avg_velocity,velocity_range
train,845.710959844,impressionist,0.0,2.0,1.0,3.0,9.0,2.0,5.0,8.0,4.0,7.0,11.0,9.0,7.0,31.0,15.0,34.0,14.0,14.0,30.0,7.0,13.0,33.0,43.0,16.0,6.0,65.0,22.0,21.0,136.0,37.0,55.0,28.0,75.0,76.0,137.0,112.0,129.0,174.0,249.0,142.0,297.0,186.0,195.0,82.0,253.0,147.0,208.0,167.0,129.0,138.0,191.0,98.0,208.0,145.0,161.0,88.0,146.0,163.0,128.0,98.0,69.0,80.0,94.0,45.0,87.0,35.0,50.0,54.0,24.0,69.0,12.0,32.0,2.0,8.0,21.0,5.0,14.0,1.0,5.0,10.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,81.0,180.92088042831708,0.3090473101633814,49.89447060875632,119.0
test,207.262079062,impressionist,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,5.0,16.0,3.0,17.0,0.0,24.0,2.0,19.0,3.0,5.0,9.0,8.0,10.0,13.0,12.0,11.0,3.0,32.0,19.0,16.0,39.0,16.0,37.0,41.0,30.0,50.0,51.0,46.0,23.0,98.0,59.0,68.0,80.0,79.0,70.0,73.0,266.0,54.0,263.0,111.0,35.0,114.0,43.0,114.0,48.0,60.0,63.0,62.0,55.0,31.0,89.0,22.0,17.0,26.0,24.0,49.0,13.0,10.0,13.0,9.0,7.0,2.0,17.0,3.0,1.0,13.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,208.82175226586094,0.10823794261294267,59.0974358974359,109.0
train,329.560300781,impressionist,1.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,4.0,3.0,15.0,23.0,45.0,11.0,2.0,7.0,11.0,4.0,2.0,77.0,10.0,9.0,9.0,28.0,65.0,10.0,16.0,32.0,13.0,7.0,14.0,105.0,39.0,48.0,56.0,50.0,129.0,27.0,157.0,77.0,299.0,80.0,239.0,199.0,92.0,120.0,149.0,144.0,174.0,73.0,209.0,102.0,292.0,83.0,248.0,151.0,102.0,74.0,124.0,79.0,137.0,42.0,132.0,59.0,82.0,29.0,74.0,57.0,21.0,17.0,28.0,21.0,16.0,0.0,13.0,10.0,19.0,0.0,13.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,84.0,216.2845849802371,0.13073239082267743,71.0292267099655,115.0
train,346.025013871,impressionist,1.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,3.0,3.0,13.0,23.0,44.0,11.0,1.0,6.0,7.0,3.0,2.0,75.0,8.0,6.0,9.0,24.0,65.0,9.0,12.0,29.0,12.0,3.0,10.0,101.0,29.0,46.0,57.0,45.0,122.0,25.0,150.0,76.0,306.0,68.0,219.0,201.0,92.0,115.0,151.0,136.0,170.0,69.0,198.0,90.0,285.0,72.0,225.0,146.0,102.0,72.0,114.0,70.0,122.0,43.0,125.0,46.0,72.0,26.0,69.0,52.0,19.0,14.0,25.0,18.0,14.0,0.0,13.0,6.0,20.0,1.0,10.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,84.0,212.35023041475543,0.12224862666953897,59.131624299870744,110.0
train,349.685814844,impressionist,2.0,4.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,4.0,14.0,25.0,45.0,12.0,2.0,8.0,6.0,5.0,2.0,77.0,8.0,6.0,10.0,26.0,60.0,9.0,14.0,32.0,13.0,5.0,13.0,103.0,30.0,46.0,54.0,40.0,117.0,27.0,160.0,76.0,304.0,83.0,259.0,206.0,86.0,118.0,146.0,142.0,162.0,67.0,203.0,93.0,279.0,71.0,238.0,140.0,97.0,70.0,116.0,79.0,122.0,45.0,125.0,48.0,74.0,16.0,72.0,53.0,18.0,15.0,29.0,17.0,13.0,0.0,13.0,7.0,22.0,0.0,13.0,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,84.0,213.84541526644233,0.14477463519690556,64.80928270042195,125.0
train,176.46349875,impressionist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,5.0,5.0,2.0,23.0,1.0,13.0,0.0,11.0,4.0,0.0,68.0,1.0,9.0,4.0,6.0,12.0,0.0,17.0,1.0,21.0,15.0,0.0,140.0,0.0,28.0,15.0,27.0,56.0,11.0,49.0,15.0,129.0,109.0,10.0,247.0,12.0,40.0,3.0,24.0,42.0,1.0,37.0,3.0,51.0,20.0,3.0,40.0,3.0,47.0,3.0,16.0,32.0,1.0,24.0,3.0,20.0,11.0,2.0,13.0,0.0,17.0,0.0,13.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,1.0,1.0,0.0,79.0,191.90005205622361,0.21232815479974565,60.10998092816275,103.0
test,345.819632813,romantic,0.0,0.0,2.0,0.0,9.0,0.0,9.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,16.0,0.0,3.0,1.0,5.0,3.0,0.0,12.0,0.0,4.0,0.0,6.0,10.0,0.0,21.0,0.0,66.0,24.0,0.0,62.0,0.0,71.0,14.0,28.0,89.0,0.0,160.0,0.0,176.0,3.0,8.0,149.0,10.0,217.0,6.0,20.0,23.0,1.0,191.0,0.0,201.0,1.0,6.0,207.0,0.0,284.0,0.0,53.0,17.0,0.0,159.0,1.0,141.0,0.0,0.0,121.0,0.0,104.0,0.0,30.0,2.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,217.8282009724499,0.2824999812244654,50.891852919971164,94.0
test,738.958333333,modern,1.0,0.0,0.0,4.0,8.0,1.0,4.0,11.0,9.0,13.0,72.0,32.0,21.0,15.0,83.0,18.0,27.0,33.0,24.0,35.0,18.0,45.0,32.0,97.0,51.0,63.0,71.0,102.0,81.0,120.0,93.0,146.0,117.0,182.0,119.0,237.0,274.0,173.0,211.0,232.0,278.0,227.0,277.0,328.0,203.0,298.0,187.0,331.0,277.0,172.0,277.0,202.0,213.0,243.0,179.0,323.0,108.0,188.0,125.0,194.0,116.0,116.0,95.0,88.0,67.0,70.0,31.0,43.0,21.0,21.0,22.0,24.0,12.0,25.0,20.0,17.0,12.0,17.0,1.0,8.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,199.51716175081467,0.18268858728254375,66.43575284943012,114.0
train,257.919079688,modern,1.0,6.0,1.0,6.0,111.0,2.0,4.0,3.0,8.0,2.0,6.0,87.0,2.0,21.0,8.0,26.0,4.0,25.0,5.0,2.0,2.0,22.0,10.0,24.0,1.0,19.0,5.0,20.0,21.0,24.0,38.0,5.0,23.0,42.0,26.0,36.0,17.0,54.0,56.0,105.0,111.0,74.0,91.0,53.0,104.0,117.0,109.0,123.0,95.0,128.0,72.0,103.0,76.0,78.0,59.0,39.0,33.0,38.0,43.0,50.0,22.0,44.0,37.0,62.0,38.0,44.0,43.0,28.0,25.0,33.0,27.0,31.0,26.0,36.0,17.0,39.0,18.0,23.0,14.0,8.0,10.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,85.0,206.65783304454092,0.08910335789841059,61.86082474226804,115.0
train,260.039831171,modern,1.0,4.0,0.0,8.0,89.0,3.0,4.0,3.0,8.0,2.0,7.0,19.0,3.0,22.0,9.0,24.0,4.0,22.0,4.0,4.0,4.0,23.0,12.0,26.0,3.0,20.0,14.0,23.0,22.0,25.0,27.0,6.0,21.0,40.0,20.0,32.0,17.0,50.0,62.0,93.0,105.0,68.0,85.0,57.0,105.0,117.0,109.0,125.0,94.0,121.0,85.0,93.0,79.0,77.0,65.0,41.0,34.0,39.0,44.0,46.0,23.0,43.0,39.0,54.0,39.0,44.0,40.0,32.0,29.0,32.0,28.0,36.0,26.0,35.0,21.0,38.0,19.0,21.0,15.0,10.0,10.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,85.0,206.19077700568815,0.13040377578176973,60.953426480372585,107.0
train,2463.4804425,modern,1.0,8.0,1.0,18.0,137.0,17.0,18.0,13.0,38.0,13.0,89.0,156.0,34.0,77.0,28.0,101.0,157.0,102.0,108.0,59.0,88.0,93.0,137.0,206.0,112.0,119.0,88.0,151.0,103.0,172.0,178.0,133.0,282.0,208.0,322.0,275.0,296.0,392.0,363.0,531.0,537.0,606.0,482.0,504.0,543.0,445.0,641.0,430.0,577.0,517.0,529.0,416.0,337.0,359.0,382.0,219.0,230.0,209.0,213.0,198.0,268.0,239.0,248.0,173.0,194.0,130.0,146.0,115.0,79.0,92.0,75.0,78.0,53.0,55.0,34.0,46.0,37.0,33.0,29.0,13.0,12.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0,85.0,213.48707917221526,0.2522466200338376,57.46628650206793,119.0
test,942.903704531,modern,0.0,0.0,0.0,2.0,0.0,3.0,4.0,4.0,15.0,5.0,9.0,8.0,17.0,15.0,11.0,16.0,28.0,39.0,16.0,39.0,43.0,50.0,43.0,102.0,104.0,30.0,68.0,85.0,80.0,94.0,72.0,130.0,113.0,163.0,114.0,143.0,231.0,149.0,169.0,234.0,214.0,349.0,190.0,334.0,287.0,355.0,252.0,218.0,363.0,216.0,212.0,214.0,227.0,222.0,135.0,184.0,165.0,181.0,92.0,97.0,166.0,124.0,74.0,80.0,80.0,70.0,37.0,34.0,21.0,23.0,10.0,9.0,7.0,1.0,5.0,1.0,8.0,1.0,3.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,81.0,202.4108878807582,0.2785347951226894,60.76321928460342,106.0
validation,1021.9006875,romantic,0.0,0.0,1.0,7.0,4.0,4.0,12.0,10.0,27.0,69.0,26.0,37.0,16.0,44.0,73.0,37.0,55.0,47.0,51.0,54.0,76.0,201.0,73.0,65.0,61.0,89.0,174.0,77.0,124.0,109.0,101.0,131.0,133.0,257.0,218.0,165.0,156.0,236.0,362.0,166.0,260.0,330.0,331.0,292.0,206.0,345.0,322.0,195.0,191.0,276.0,324.0,140.0,183.0,177.0,160.0,153.0,73.0,129.0,105.0,59.0,39.0,83.0,72.0,27.0,56.0,20.0,24.0,25.0,11.0,13.0,8.0,8.0,2.0,7.0,5.0,1.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,195.44014541677302,0.2604816994558823,61.11938116701182,105.0
train,706.374827813,romantic,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,7.0,16.0,22.0,4.0,68.0,2.0,39.0,38.0,3.0,29.0,4.0,69.0,17.0,23.0,34.0,5.0,100.0,2.0,47.0,56.0,10.0,49.0,16.0,137.0,53.0,50.0,86.0,44.0,208.0,10.0,181.0,236.0,25.0,148.0,55.0,380.0,99.0,103.0,137.0,70.0,277.0,10.0,174.0,201.0,9.0,96.0,15.0,100.0,41.0,19.0,32.0,2.0,37.0,4.0,8.0,5.0,1.0,2.0,0.0,6.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,152.98804780876492,0.4118549807283354,60.66879319510898,106.0
train,121.187111719,baroque,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,7.0,0.0,9.0,0.0,12.0,2.0,2.0,6.0,2.0,14.0,0.0,12.0,10.0,6.0,15.0,2.0,24.0,5.0,4.0,10.0,6.0,29.0,0.0,45.0,28.0,13.0,46.0,23.0,92.0,27.0,38.0,47.0,41.0,106.0,6.0,99.0,83.0,4.0,70.0,9.0,77.0,28.0,23.0,40.0,7.0,46.0,2.0,29.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,195.22571219868627,0.1619553197595893,57.974878444084275,80.0
test,65.9481178125,baroque,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,4.0,10.0,0.0,4.0,0.0,4.0,6.0,0.0,13.0,0.0,3.0,1.0,1.0,21.0,0.0,9.0,3.0,11.0,22.0,0.0,24.0,6.0,28.0,22.0,13.0,39.0,1.0,21.0,4.0,29.0,40.0,1.0,36.0,2.0,40.0,34.0,24.0,55.0,7.0,50.0,10.0,61.0,62.0,2.0,59.0,6.0,33.0,15.0,3.0,21.0,1.0,8.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,225.20573860949148,0.09166548563870001,69.2358276643991,91.0
test,205.774366875,baroque,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,6.0,0.0,14.0,4.0,3.0,7.0,6.0,29.0,3.0,35.0,34.0,3.0,23.0,10.0,60.0,27.0,14.0,33.0,19.0,70.0,6.0,33.0,35.0,6.0,54.0,26.0,94.0,27.0,49.0,49.0,38.0,109.0,1.0,65.0,43.0,0.0,37.0,1.0,15.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,201.67725540025404,0.3213677373465106,51.3737646001797,81.0
test,146.682545625,baroque,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,2.0,11.0,2.0,11.0,16.0,6.0,20.0,2.0,8.0,9.0,12.0,44.0,0.0,28.0,0.0,2.0,2.0,3.0,14.0,2.0,19.0,5.0,23.0,24.0,4.0,39.0,6.0,48.0,21.0,14.0,38.0,11.0,11.0,6.0,9.0,10.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,193.19448201244217,0.624074360561056,49.988118811881186,58.0
train,298.063270313,baroque,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,0.0,0.0,2.0,0.0,39.0,8.0,0.0,13.0,2.0,24.0,2.0,34.0,16.0,2.0,20.0,15.0,74.0,46.0,17.0,30.0,33.0,68.0,0.0,69.0,54.0,8.0,61.0,10.0,87.0,50.0,12.0,26.0,26.0,86.0,26.0,127.0,124.0,12.0,70.0,21.0,81.0,16.0,46.0,41.0,4.0,36.0,0.0,10.0,10.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,217.10597650703227,0.34776783370090386,52.449905482041586,88.0
train,95.0212725,baroque,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,8.0,7.0,0.0,4.0,1.0,22.0,6.0,2.0,20.0,0.0,8.0,0.0,2.0,11.0,0.0,13.0,0.0,19.0,22.0,1.0,55.0,2.0,41.0,0.0,59.0,66.0,2.0,61.0,8.0,95.0,48.0,18.0,35.0,20.0,64.0,0.0,72.0,51.0,3.0,43.0,1.0,37.0,18.0,2.0,17.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,234.93080844865122,0.144016008435583,59.43456032719836,60.0
train,317.398186875,baroque,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,12.0,4.0,0.0,4.0,0.0,23.0,0.0,18.0,20.0,0.0,23.0,0.0,66.0,42.0,12.0,45.0,24.0,95.0,4.0,95.0,100.0,6.0,118.0,12.0,156.0,78.0,22.0,58.0,58.0,143.0,10.0,122.0,97.0,18.0,82.0,4.0,58.0,32.0,2.0,8.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,177.09053916582153,0.5971871000689113,55.60070880094507,87.0
train,167.319544219,baroque,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,6.0,2.0,0.0,2.0,0.0,11.0,0.0,9.0,10.0,0.0,10.0,0.0,33.0,22.0,5.0,23.0,11.0,50.0,2.0,48.0,51.0,3.0,58.0,6.0,75.0,39.0,10.0,29.0,29.0,69.0,5.0,60.0,48.0,9.0,44.0,1.0,30.0,16.0,1.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,162.16249298719842,0.6884750197472356,55.1042654028436,83.0
test,241.6877925,baroque,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,6.0,0.0,1.0,3.0,0.0,31.0,0.0,2.0,0.0,0.0,28.0,3.0,23.0,7.0,12.0,15.0,4.0,56.0,10.0,37.0,12.0,19.0,90.0,10.0,75.0,31.0,51.0,60.0,27.0,163.0,27.0,129.0,47.0,76.0,123.0,18.0,116.0,35.0,72.0,57.0,13.0,144.0,31.0,84.0,37.0,15.0,22.0,4.0,20.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,213.44312918167597,0.26729940651824047,62.51984978540773,92.0
train,132.728232656,classical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,14.0,25.0,0.0,26.0,0.0,16.0,10.0,2.0,58.0,15.0,10.0,4.0,12.0,67.0,0.0,52.0,14.0,40.0,61.0,26.0,170.0,20.0,70.0,15.0,130.0,239.0,8.0,168.0,26.0,130.0,113.0,17.0,106.0,16.0,18.0,6.0,9.0,22.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,192.3789281918932,0.06393126985239159,66.78195067264573,92.0
train,174.2092275,baroque,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,8.0,0.0,20.0,0.0,1.0,2.0,0.0,48.0,0.0,5.0,1.0,4.0,21.0,0.0,43.0,1.0,23.0,17.0,6.0,62.0,0.0,15.0,5.0,18.0,37.0,0.0,44.0,2.0,46.0,29.0,36.0,74.0,9.0,63.0,10.0,83.0,104.0,15.0,95.0,5.0,66.0,34.0,11.0,50.0,3.0,21.0,1.0,5.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,226.69051878354352,0.2533274228526738,68.19965870307168,98.0
train,79.7421745313,baroque,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,26.0,2.0,3.0,2.0,15.0,17.0,2.0,13.0,12.0,4.0,17.0,7.0,51.0,8.0,11.0,12.0,15.0,29.0,4.0,51.0,49.0,5.0,31.0,12.0,61.0,16.0,17.0,9.0,37.0,62.0,6.0,52.0,56.0,8.0,37.0,6.0,47.0,19.0,5.0,8.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,185.49480040254906,0.12420271522234895,71.0285062713797,69.0
test,136.679884688,baroque,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,16.0,0.0,7.0,1.0,0.0,4.0,0.0,10.0,1.0,0.0,0.0,2.0,10.0,0.0,10.0,3.0,7.0,13.0,3.0,37.0,12.0,12.0,2.0,34.0,76.0,0.0,87.0,17.0,44.0,64.0,23.0,149.0,20.0,89.0,19.0,87.0,116.0,2.0,114.0,31.0,65.0,60.0,6.0,59.0,7.0,19.0,6.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,199.94214636968422,0.12723417060319775,69.45930232558139,88.0
train,136.354030313,baroque,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,26.0,0.0,36.0,5.0,29.0,16.0,4.0,57.0,7.0,19.0,4.0,17.0,78.0,0.0,74.0,29.0,27.0,71.0,31.0,176.0,20.0,41.0,35.0,40.0,212.0,9.0,124.0,12.0,68.0,49.0,25.0,168.0,18.0,83.0,39.0,68.0,115.0,12.0,112.0,41.0,35.0,55.0,7.0,55.0,6.0,10.0,4.0,5.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,210.28571428571246,0.10133599916514857,66.0924408014572,96.0
train,205.845146719,baroque,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,12.0,6.0,34.0,2.0,6.0,3.0,16.0,40.0,16.0,55.0,10.0,38.0,25.0,18.0,116.0,18.0,44.0,23.0,87.0,114.0,18.0,126.0,28.0,104.0,77.0,52.0,166.0,6.0,104.0,53.0,88.0,96.0,10.0,78.0,14.0,48.0,18.0,15.0,46.0,6.0,17.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,204.6770708283299,0.13541526808091645,69.52685284640172,103.0
train,170.509979063,baroque,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,20.0,18.0,0.0,36.0,0.0,26.0,10.0,0.0,57.0,0.0,10.0,1.0,36.0,39.0,0.0,52.0,1.0,40.0,20.0,11.0,150.0,0.0,30.0,1.0,72.0,99.0,2.0,76.0,6.0,76.0,53.0,18.0,123.0,0.0,45.0,0.0,89.0,94.0,0.0,62.0,5.0,68.0,19.0,12.0,73.0,0.0,9.0,0.0,12.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,234.50381679389415,0.12500081584168737,73.79636591478696,94.0
train,788.930835,classical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,11.0,0.0,8.0,1.0,16.0,13.0,1.0,77.0,0.0,29.0,6.0,33.0,93.0,3.0,135.0,21.0,102.0,95.0,55.0,332.0,26.0,193.0,24.0,305.0,343.0,45.0,353.0,66.0,299.0,178.0,122.0,463.0,51.0,287.0,66.0,359.0,414.0,82.0,397.0,106.0,372.0,214.0,119.0,339.0,40.0,162.0,40.0,110.0,82.0,8.0,31.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,194.37975210915775,0.19889960813786647,61.30567102137767,89.0
test,138.765886875,baroque,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,17.0,0.0,19.0,0.0,5.0,5.0,0.0,53.0,0.0,8.0,3.0,15.0,56.0,0.0,30.0,2.0,25.0,24.0,6.0,82.0,1.0,36.0,7.0,38.0,67.0,6.0,85.0,21.0,86.0,47.0,33.0,167.0,3.0,100.0,13.0,80.0,147.0,2.0,146.0,17.0,79.0,55.0,12.0,103.0,8.0,32.0,6.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,203.294117647058,0.10749470338983057,67.0858757062147,98.0
test,140.121387656,baroque,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,17.0,0.0,18.0,0.0,5.0,4.0,0.0,54.0,0.0,8.0,2.0,15.0,57.0,0.0,28.0,3.0,24.0,24.0,8.0,80.0,1.0,38.0,6.0,38.0,73.0,6.0,82.0,21.0,85.0,50.0,32.0,152.0,2.0,97.0,12.0,82.0,155.0,3.0,146.0,20.0,88.0,42.0,12.0,96.0,6.0,14.0,7.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,197.05465722303708,0.11639136475173197,70.55658198614319,93.0
train,139.008942187,baroque,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,6.0,0.0,4.0,1.0,20.0,7.0,0.0,2.0,3.0,25.0,0.0,28.0,14.0,2.0,25.0,2.0,62.0,24.0,16.0,20.0,42.0,108.0,0.0,122.0,130.0,6.0,145.0,2.0,148.0,74.0,28.0,47.0,51.0,86.0,0.0,91.0,94.0,2.0,91.0,4.0,81.0,21.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,230.14683847767546,0.07961016414141424,61.983636363636364,83.0
